Name: 中央视频道, URL: #流派#, Date: None, Resolution: None, Response Time: inf ms
Name: CCTV8, URL: http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226008/index.m3u8$可回放, Date: None, Resolution: None, Response Time: inf ms
Name: CCTV8, URL: http://115.239.104.84:9999/udp/233.50.201.199:5140, Date: None, Resolution: None, Response Time: inf ms
Name: CCTV8, URL: http://183.184.15.103:8001/rtp/226.0.2.211:9600, Date: None, Resolution: None, Response Time: inf ms
Name: CCTV8, URL: http://183.184.15.103:8002/rtp/226.0.2.211:9600, Date: None, Resolution: None, Response Time: inf ms
Name: CCTV8, URL: http://220.175.145.235:9000/udp/239.252.219.253:5140, Date: None, Resolution: None, Response Time: inf ms
Name: CCTV8, URL: http://220.175.145.235:9000/udp/239.252.220.196:5140, Date: None, Resolution: None, Response Time: inf ms
Name: 中央电视台7套节目, URL: http://mdxgh.tpddns.cn:88/mdxgh/cctv7, Date: None, Resolution: None, Response Time: inf ms
Name: 中央电视台第六频道, URL: http://112.46.85.60:8009/hls/6/index.m3u8, Date: None, Resolution: None, Response Time: 1637 ms
Name: 中央电视台第六频道, URL: http://mdxgh.tpddns.cn:88/mdxgh/cctv6, Date: None, Resolution: None, Response Time: inf ms
Name: 中央电视台第六频道, URL: http://123.120.200.46:8888/rtp/239.3.1.174:8001, Date: None, Resolution: None, Response Time: inf ms
Name: 中央电视台第六频道, URL: http://183.184.15.103:8003/rtp/226.0.2.210:9592, Date: None, Resolution: None, Response Time: inf ms
Name: 中央电视台3套频道, URL: http://mdxgh.tpddns.cn:88/mdxgh/cctv3, Date: None, Resolution: None, Response Time: inf ms
Name: 中央电视台3套频道, URL: http://123.120.200.46:8888/rtp/239.3.1.172:8001, Date: None, Resolution: None, Response Time: inf ms
Name: 中央电视台3套频道, URL: http://183.184.15.103:8003/rtp/226.0.2.208:9576, Date: None, Resolution: None, Response Time: inf ms
Name: 中央电视台, URL: http://mdxgh.tpddns.cn:88/mdxgh/cctv1, Date: None, Resolution: None, Response Time: inf ms
Name: CCTV17, URL: http://27.11.63.118:8002/udp/225.0.4.179:7980, Date: None, Resolution: None, Response Time: 875 ms
Name: CCTV17, URL: http://27.11.63.118:8001/udp/225.0.4.179:7980, Date: None, Resolution: None, Response Time: 876 ms
Name: CCTV17, URL: http://171.118.170.147:8084/rtp/226.0.2.170:9272, Date: None, Resolution: None, Response Time: 887 ms
Name: CCTV17, URL: http://mdxgh.tpddns.cn:88/mdxgh/cctv17, Date: None, Resolution: None, Response Time: inf ms
Name: CCTV17, URL: http://101.200.122.188/tv/migu.php?id=cctv17$咪咕, Date: None, Resolution: None, Response Time: inf ms
Name: CCTV17, URL: http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225765/index.m3u8$可回放, Date: None, Resolution: None, Response Time: inf ms
Name: CCTV17, URL: http://183.184.15.103:8001/rtp/226.0.2.170:9272, Date: None, Resolution: None, Response Time: inf ms
Name: CCTV17, URL: http://183.184.15.103:8002/rtp/226.0.2.170:9272, Date: None, Resolution: None, Response Time: inf ms
Name: CCTV17, URL: http://42.231.182.119:8089/rtp/225.1.4.226:2506, Date: None, Resolution: None, Response Time: inf ms
Name: CCTV17, URL: http://220.175.145.235:9000/udp/239.252.220.192:5140, Date: None, Resolution: None, Response Time: inf ms
Name: CCTV7, URL: http://27.11.63.118:8001/udp/225.0.4.127:7980, Date: None, Resolution: None, Response Time: 953 ms
Name: CCTV7, URL: http://171.118.170.147:8084/rtp/226.0.2.159:9184, Date: None, Resolution: None, Response Time: 967 ms
Name: CCTV7, URL: http://27.11.63.118:8002/udp/225.0.4.127:7980, Date: None, Resolution: None, Response Time: 1348 ms
Name: CCTV7, URL: http://mdxgh.tpddns.cn:88/mdxgh/cctv7, Date: None, Resolution: None, Response Time: 6898 ms
Name: CCTV7, URL: http://101.200.122.188/tv/migu.php?id=cctv7$咪咕, Date: None, Resolution: None, Response Time: inf ms
Name: CCTV7, URL: http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225733/index.m3u8$可回放, Date: None, Resolution: None, Response Time: inf ms
Name: CCTV7, URL: http://115.239.104.84:9999/udp/233.50.200.24:5140, Date: None, Resolution: None, Response Time: inf ms
Name: CCTV7, URL: http://115.239.104.84:9999/udp/233.50.201.120:5140, Date: None, Resolution: None, Response Time: inf ms
Name: CCTV7, URL: http://183.184.15.103:8001/rtp/226.0.2.159:9184, Date: None, Resolution: None, Response Time: inf ms
Name: CCTV7, URL: http://183.184.15.103:8002/rtp/226.0.2.159:9184, Date: None, Resolution: None, Response Time: inf ms
Name: CCTV7, URL: http://42.231.182.119:8089/rtp/225.1.4.76:1105, Date: None, Resolution: None, Response Time: inf ms
Name: CCTV7, URL: http://220.175.145.235:9000/udp/239.252.220.185:5140, Date: None, Resolution: None, Response Time: inf ms
Name: CCTV16, URL: http://171.118.170.147:8084/rtp/226.0.2.169:9264, Date: None, Resolution: None, Response Time: 886 ms
Name: CCTV16, URL: http://mdxgh.tpddns.cn:88/mdxgh/cctv16, Date: None, Resolution: None, Response Time: inf ms
Name: CCTV16, URL: http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226100/index.m3u8$可回放, Date: None, Resolution: None, Response Time: inf ms
Name: CCTV16, URL: http://115.239.104.84:9999/udp/233.50.201.192:5140, Date: None, Resolution: None, Response Time: inf ms
Name: CCTV16, URL: http://183.184.15.103:8001/rtp/226.0.2.169:9264, Date: None, Resolution: None, Response Time: inf ms
Name: CCTV16, URL: http://183.184.15.103:8002/rtp/226.0.2.169:9264, Date: None, Resolution: None, Response Time: inf ms
Name: CCTV4, URL: http://27.11.63.118:8002/udp/225.0.4.176:7980, Date: None, Resolution: None, Response Time: 1000 ms
Name: CCTV4, URL: http://27.11.63.118:8001/udp/225.0.4.176:7980, Date: None, Resolution: None, Response Time: 1005 ms
Name: CCTV4, URL: http://171.118.170.147:8084/rtp/226.0.2.156:9160, Date: None, Resolution: None, Response Time: 1028 ms
Name: CCTV4, URL: http://mdxgh.tpddns.cn:88/mdxgh/cctv4, Date: None, Resolution: None, Response Time: 12276 ms
Name: CCTV4, URL: http://101.200.122.188/tv/migu.php?id=cctv4$咪咕, Date: None, Resolution: None, Response Time: inf ms
Name: CCTV4, URL: http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226428/index.m3u8$可回放, Date: None, Resolution: None, Response Time: inf ms
Name: CCTV4, URL: http://110.7.128.2:8096/tsfile/live/0004_1.m3u8, Date: None, Resolution: None, Response Time: inf ms
Name: CCTV4, URL: http://183.184.15.103:8001/rtp/226.0.2.156:9160, Date: None, Resolution: None, Response Time: inf ms
Name: CCTV4, URL: http://183.184.15.103:8002/rtp/226.0.2.156:9160, Date: None, Resolution: None, Response Time: inf ms
Name: CCTV4, URL: http://42.231.182.119:8089/rtp/225.1.5.30:1333, Date: None, Resolution: None, Response Time: inf ms
Name: CCTV4, URL: http://42.231.182.119:8089/rtp/225.1.5.31:1342, Date: None, Resolution: None, Response Time: inf ms
Name: CCTV4, URL: http://42.231.182.119:8089/rtp/225.1.5.32:1343, Date: None, Resolution: None, Response Time: inf ms
Name: CCTV4, URL: http://220.175.145.235:9000/udp/239.252.220.184:5140, Date: None, Resolution: None, Response Time: inf ms
Name: CCTV15, URL: http://mdxgh.tpddns.cn:88/mdxgh/cctv15, Date: None, Resolution: None, Response Time: 5526 ms
Name: CCTV15, URL: http://101.200.122.188/tv/migu.php?id=cctv15$咪咕, Date: None, Resolution: None, Response Time: inf ms
Name: CCTV15, URL: http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225601/index.m3u8$可回放, Date: None, Resolution: None, Response Time: inf ms
Name: CCTV15, URL: http://42.231.182.119:8089/rtp/225.1.4.216:1269, Date: None, Resolution: None, Response Time: inf ms
Name: CCTV14, URL: http://27.11.63.118:8002/udp/225.0.4.128:7980, Date: None, Resolution: None, Response Time: 894 ms
Name: CCTV14, URL: http://27.11.63.118:8001/udp/225.0.4.128:7980, Date: None, Resolution: None, Response Time: 894 ms
Name: CCTV14, URL: http://171.118.170.147:8084/rtp/226.0.2.166:9240, Date: None, Resolution: None, Response Time: 895 ms
Name: CCTV14, URL: http://mdxgh.tpddns.cn:88/mdxgh/cctv14, Date: None, Resolution: None, Response Time: inf ms
Name: CCTV14, URL: http://101.200.122.188/tv/migu.php?id=cctv14$咪咕, Date: None, Resolution: None, Response Time: inf ms
Name: CCTV14, URL: http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225732/index.m3u8$可回放, Date: None, Resolution: None, Response Time: inf ms
Name: CCTV14, URL: http://123.120.200.46:8888/rtp/239.3.1.65:8132, Date: None, Resolution: None, Response Time: inf ms
Name: CCTV14, URL: http://183.184.15.103:8001/rtp/226.0.2.166:9240, Date: None, Resolution: None, Response Time: inf ms
Name: CCTV14, URL: http://183.184.15.103:8002/rtp/226.0.2.166:9240, Date: None, Resolution: None, Response Time: inf ms
Name: CCTV14, URL: http://42.231.182.119:8089/rtp/225.1.4.80:1109, Date: None, Resolution: None, Response Time: inf ms
Name: CCTV14, URL: http://220.175.145.235:9000/udp/239.252.220.92:5140, Date: None, Resolution: None, Response Time: inf ms
Name: 辽宁卫视, URL: http://171.117.181.232:8085/rtp/226.0.2.173:9296, Date: None, Resolution: None, Response Time: 721 ms
Name: 辽宁卫视, URL: http://27.11.63.118:8002/udp/225.0.4.98:7980, Date: None, Resolution: None, Response Time: 730 ms
Name: 辽宁卫视, URL: http://113.240.177.236:8082/hls/29/index.m3u8, Date: None, Resolution: None, Response Time: 746 ms
Name: 辽宁卫视, URL: http://171.118.170.147:8083/rtp/226.0.2.173:9296, Date: None, Resolution: None, Response Time: 761 ms
Name: 辽宁卫视, URL: http://171.118.170.147:8084/rtp/226.0.2.173:9296, Date: None, Resolution: None, Response Time: 763 ms
Name: 辽宁卫视, URL: http://27.11.63.118:8003/udp/225.0.4.98:7980, Date: None, Resolution: None, Response Time: 2149 ms
Name: 辽宁卫视, URL: http://59.62.8.250:9901/tsfile/live/0121_1.m3u8, Date: None, Resolution: None, Response Time: 3581 ms
Name: 辽宁卫视, URL: http://101.200.122.188/tv/migu.php?id=lnws$咪咕, Date: None, Resolution: None, Response Time: inf ms
Name: 辽宁卫视, URL: http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226546/index.m3u8$可回放, Date: None, Resolution: None, Response Time: inf ms
Name: 辽宁卫视, URL: http://61.52.29.182:13579/rtp/225.1.4.167:1208, Date: None, Resolution: None, Response Time: inf ms
Name: 辽宁卫视, URL: http://183.184.15.103:8003/rtp/226.0.2.173:9296, Date: None, Resolution: None, Response Time: inf ms
Name: 辽宁卫视, URL: http://183.184.15.103:8001/rtp/226.0.2.173:9296, Date: None, Resolution: None, Response Time: inf ms
Name: 辽宁卫视, URL: http://118.248.216.78:8088/tsfile/live/0142_1.m3u8, Date: None, Resolution: None, Response Time: inf ms
Name: 辽宁卫视, URL: http://110.178.44.116:8082/udp/239.1.1.42:8042, Date: None, Resolution: None, Response Time: inf ms
Name: 辽宁卫视, URL: http://110.178.44.116:8083/udp/239.1.1.42:8042, Date: None, Resolution: None, Response Time: inf ms
Name: 辽宁卫视, URL: http://27.11.52.60:8005/udp/225.0.4.98:7980, Date: None, Resolution: None, Response Time: inf ms
Name: 辽宁卫视, URL: http://27.11.52.60:8003/udp/225.0.4.98:7980, Date: None, Resolution: None, Response Time: inf ms
Name: 辽宁卫视, URL: http://27.11.52.60:8002/udp/225.0.4.98:7980, Date: None, Resolution: None, Response Time: inf ms
Name: 辽宁卫视, URL: http://223.12.204.134:8083/udp/239.1.1.42:8042, Date: None, Resolution: None, Response Time: inf ms
Name: 辽宁卫视, URL: http://223.12.204.134:8082/udp/239.1.1.42:8042, Date: None, Resolution: None, Response Time: inf ms
Name: 辽宁卫视, URL: http://221.232.172.125:1234/rtp/239.69.1.71:10066, Date: None, Resolution: None, Response Time: inf ms
Name: CCTV6, URL: http://27.11.63.118:8001/udp/225.0.4.144:7980, Date: None, Resolution: None, Response Time: 971 ms
Name: CCTV6, URL: http://171.118.170.147:8084/rtp/226.0.2.210:9592, Date: None, Resolution: None, Response Time: 975 ms
Name: CCTV6, URL: http://27.11.63.118:8002/udp/225.0.4.144:7980, Date: None, Resolution: None, Response Time: 977 ms
Name: CCTV6, URL: http://mdxgh.tpddns.cn:88/mdxgh/cctv6, Date: None, Resolution: None, Response Time: 15134 ms
Name: CCTV6, URL: http://101.200.122.188/tv/migu.php?id=cctv6$咪咕, Date: None, Resolution: None, Response Time: inf ms
Name: CCTV6, URL: http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226010/index.m3u8$可回放, Date: None, Resolution: None, Response Time: inf ms
Name: CCTV6, URL: http://115.239.104.84:9999/udp/233.50.201.198:5140, Date: None, Resolution: None, Response Time: inf ms
Name: CCTV6, URL: http://110.7.128.2:8096/tsfile/live/0006_1.m3u8, Date: None, Resolution: None, Response Time: inf ms
Name: CCTV6, URL: http://183.184.15.103:8001/rtp/226.0.2.210:9592, Date: None, Resolution: None, Response Time: inf ms
Name: CCTV6, URL: http://183.184.15.103:8002/rtp/226.0.2.210:9592, Date: None, Resolution: None, Response Time: inf ms
